Data,xfilt,yfilt,xRaw,yRaw,pin0,pin1,pin2,pin3,pin4,
Data,226,-36,229,-37,0,0,0,0,0,

Data,226,-36,223,-37,0,0,0,0,0,

Data,225,-36,226,-37,0,0,0,0,0,

Data,223,-36,218,-37,0,0,0,0,0,

Data,220,-36,219,-37,0,0,0,0,0,

Data,217,-36,212,-37,0,0,0,0,0,

Data,215,-36,217,-37,0,0,0,0,0,

Data,213,-36,209,-37,0,0,0,0,0,

Data,211,-36,213,-37,0,0,0,0,0,

Data,209,-36,204,-37,0,0,0,0,0,

Data,207,-36,208,-37,0,0,0,0,0,

Data,204,-36,198,-37,0,0,0,0,0,

Data,200,-36,200,-37,0,0,0,0,0,

Data,195,-36,187,-37,0,0,0,0,0,

Data,189,-36,187,-37,0,0,0,0,0,

Data,181,-36,171,-37,0,0,0,0,0,

Data,172,-36,169,-37,0,0,0,0,0,

Data,163,-36,153,-37,0,0,0,0,0,

Data,155,-36,153,-37,0,0,0,0,0,

Data,148,-36,139,-37,0,0,0,0,0,

Data,141,-36,139,-37,0,0,0,0,0,

Data,134,-36,124,-37,0,0,0,0,0,

Data,126,-36,123,-37,0,0,0,0,0,

Data,117,-36,107,-37,0,0,0,0,0,

Data,108,-36,104,-37,0,0,0,0,0,

Data,99,-36,89,-37,0,0,0,0,0,

Data,90,-36,87,-37,0,0,0,0,0,

Data,81,-36,71,-37,0,0,0,0,0,

Data,72,-36,69,-37,0,0,0,0,0,

Data,65,-36,56,-37,0,0,0,0,0,

Data,58,-36,56,-37,0,0,0,0,0,

Data,52,-36,46,-37,0,0,0,0,0,

Data,48,-36,47,-37,0,0,0,0,0,

Data,43,-36,36,-37,0,0,0,0,0,

Data,38,-36,38,-37,0,0,0,0,0,

Data,34,-36,27,-37,0,0,0,0,0,

Data,30,-36,29,-37,0,0,0,0,0,

Data,25,-36,17,-37,0,0,0,0,0,

Data,20,-36,19,-37,0,0,0,0,0,

Data,15,-36,8,-37,0,0,0,0,0,

Data,10,-36,11,-37,0,0,0,0,0,

Data,7,-36,2,-37,0,0,0,0,0,

Data,5,-36,6,-37,0,0,0,0,0,

Data,2,-36,-3,-37,0,0,0,0,0,

Data,0,-36,2,-37,0,0,0,0,0,

Data,-1,-36,-5,-37,0,0,0,0,0,

Data,-2,-36,0,-37,0,0,0,0,0,

Data,-2,-36,-5,-37,0,0,0,0,0,

Data,-2,-36,2,-37,0,0,0,0,0,

Data,-2,-36,-5,-37,0,0,0,0,0,

Data,-2,-36,1,-37,0,0,0,0,0,

Data,-2,-36,-6,-37,0,0,0,0,0,

Data,-3,-36,-2,-37,0,0,0,0,0,

Data,-5,-36,-9,-37,0,0,0,0,0,

Data,-6,-36,-3,-37,0,0,0,0,0,

Data,-6,-36,-10,-37,0,0,0,0,0,

Data,-7,-36,-5,-37,0,0,0,0,0,

Data,-8,-36,-11,-37,0,0,0,0,0,

Data,-8,-36,-5,-37,0,0,0,0,0,

Data,-8,-36,-12,-37,0,0,0,0,0,

Data,-8,-36,-6,-37,0,0,0,0,0,

Data,-9,-36,-14,-37,0,0,0,0,0,

Data,-10,-36,-7,-37,0,0,0,0,0,

Data,-10,-36,-14,-37,0,0,0,0,0,

Data,-10,-36,-6,-37,0,0,0,0,0,

Data,-9,-36,-11,-37,0,0,0,0,0,

Data,-7,-36,-3,-37,0,0,0,0,0,

Data,-6,-36,-8,-37,0,0,0,0,0,

Data,-5,-36,-1,-37,0,0,0,0,0,

Data,-3,-36,-5,-37,0,0,0,0,0,

Data,-2,-36,1,-37,0,0,0,0,0,

Data,-2,-36,-4,-37,0,0,0,0,0,

Data,-2,-36,2,-37,0,0,0,0,0,

Data,-2,-36,-4,-37,0,0,0,0,0,

Data,-1,-36,3,-37,0,0,0,0,0,

Data,0,-36,-3,-37,0,0,0,0,0,

Data,0,-36,2,-37,0,0,0,0,0,

Data,0,-36,-4,-37,0,0,0,0,0,

Data,-1,-36,1,-37,0,0,0,0,0,

Data,-2,-36,-6,-37,0,0,0,0,0,

Data,-3,-36,-1,-37,0,0,0,0,0,

Data,-4,-36,-8,-37,0,0,0,0,0,

Data,-4,-36,-2,-37,0,0,0,0,0,

Data,-5,-36,-9,-37,0,0,0,0,0,

Data,-6,-36,-3,-37,0,0,0,0,0,

Data,-6,-36,-10,-37,0,0,0,0,0,

Data,-7,-36,-5,-37,0,0,0,0,0,

Data,-9,-36,-13,-37,0,0,0,0,0,

Data,-11,-36,-10,-37,0,0,0,0,0,

Data,-13,-36,-17,-37,0,0,0,0,0,

Data,-14,-36,-12,-37,0,0,0,0,0,

Data,-15,-36,-19,-37,0,0,0,0,0,

Data,-16,-36,-13,-37,0,0,0,0,0,

Data,-16,-36,-18,-37,0,0,0,0,0,

Data,-15,-36,-11,-37,0,0,0,0,0,

Data,-14,-36,-16,-37,0,0,0,0,0,

Data,-14,-36,-10,-37,0,0,0,0,0,

Data,-14,-36,-16,-37,0,0,0,0,0,

Data,-14,-36,-11,-37,0,0,0,0,0,

Data,-14,-36,-17,-37,0,0,0,0,0,

Data,-14,-36,-12,-37,0,0,0,0,0,

Data,-14,-36,-17,-37,0,0,0,0,0,

Data,-14,-36,-11,-37,0,0,0,0,0,

Data,-14,-36,-16,-37,0,0,0,0,0,

Data,-13,-36,-9,-37,0,0,0,0,0,

Data,-12,-36,-15,-37,0,0,0,0,0,

Data,-12,-36,-9,-37,0,0,0,0,0,

Data,-12,-36,-15,-37,0,0,0,0,0,

Data,-12,-36,-10,-37,0,0,0,0,0,

Data,-12,-36,-16,-37,0,0,0,0,0,

Data,-13,-36,-11,-37,0,0,0,0,0,

Data,-14,-36,-16,-37,0,0,0,0,0,

Data,-14,-36,-11,-37,0,0,0,0,0,

Data,-14,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-13,-37,0,0,0,0,0,

Data,-16,-36,-19,-37,0,0,0,0,0,

Data,-16,-36,-14,-37,0,0,0,0,0,

Data,-16,-36,-19,-37,0,0,0,0,0,

Data,-16,-36,-14,-37,0,0,0,0,0,

Data,-16,-36,-20,-37,0,0,0,0,0,

Data,-16,-36,-14,-37,0,0,0,0,0,

Data,-16,-36,-20,-37,0,0,0,0,0,

Data,-16,-36,-13,-37,0,0,0,0,0,

Data,-16,-36,-18,-37,0,0,0,0,0,

Data,-16,-36,-13,-37,0,0,0,0,0,

Data,-16,-36,-18,-37,0,0,0,0,0,

Data,-16,-36,-13,-37,0,0,0,0,0,

Data,-16,-36,-18,-37,0,0,0,0,0,

Data,-16,-36,-12,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-14,-36,-12,-37,0,0,0,0,0,

Data,-14,-36,-17,-37,0,0,0,0,0,

Data,-14,-36,-10,-37,0,0,0,0,0,

Data,-14,-36,-16,-37,0,0,0,0,0,

Data,-14,-36,-11,-37,0,0,0,0,0,

Data,-14,-36,-16,-37,0,0,0,0,0,

Data,-14,-36,-11,-37,0,0,0,0,0,

Data,-14,-36,-16,-37,0,0,0,0,0,

Data,-14,-36,-11,-37,0,0,0,0,0,

Data,-14,-36,-17,-37,0,0,0,0,0,

Data,-14,-36,-12,-37,0,0,0,0,0,

Data,-14,-36,-18,-37,0,0,0,0,0,

Data,-15,-36,-14,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-14,-36,-11,-37,0,0,0,0,0,

Data,-14,-36,-16,-37,0,0,0,0,0,

Data,-15,-36,-13,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-14,-37,0,0,0,0,0,

Data,-16,-36,-18,-37,0,0,0,0,0,

Data,-16,-36,-13,-37,0,0,0,0,0,

Data,-16,-36,-18,-37,0,0,0,0,0,

Data,-16,-36,-12,-37,0,0,0,0,0,

Data,-15,-36,-16,-37,0,0,0,0,0,

Data,-14,-36,-10,-37,0,0,0,0,0,

Data,-13,-36,-14,-37,0,0,0,0,0,

Data,-12,-36,-10,-37,0,0,0,0,0,

Data,-12,-36,-14,-37,0,0,0,0,0,

Data,-12,-36,-9,-37,0,0,0,0,0,

Data,-11,-36,-13,-37,0,0,0,0,0,

Data,-10,-36,-8,-37,0,0,0,0,0,

Data,-11,-36,-15,-37,0,0,0,0,0,

Data,-13,-36,-11,-37,0,0,0,0,0,

Data,-14,-36,-17,-37,0,0,0,0,0,

Data,-14,-36,-12,-37,0,0,0,0,0,

Data,-15,-36,-19,-37,0,0,0,0,0,

Data,-17,-36,-15,-37,0,0,0,0,0,

Data,-18,-36,-20,-37,0,0,0,0,0,

Data,-18,-36,-15,-37,0,0,0,0,0,

Data,-17,-36,-19,-37,0,0,0,0,0,

Data,-16,-36,-14,-37,0,0,0,0,0,

Data,-16,-36,-19,-37,0,0,0,0,0,

Data,-16,-36,-14,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-14,-36,-12,-37,0,0,0,0,0,

Data,-14,-36,-16,-37,0,0,0,0,0,

Data,-14,-36,-12,-37,0,0,0,0,0,

Data,-13,-36,-15,-37,0,0,0,0,0,

Data,-13,-36,-11,-37,0,0,0,0,0,

Data,-13,-36,-15,-37,0,0,0,0,0,

Data,-13,-36,-11,-37,0,0,0,0,0,

Data,-13,-36,-14,-37,0,0,0,0,0,

Data,-12,-36,-9,-37,0,0,0,0,0,

Data,-11,-36,-13,-37,0,0,0,0,0,

Data,-11,-36,-9,-37,0,0,0,0,0,

Data,-11,-36,-12,-37,0,0,0,0,0,

Data,-11,-36,-9,-37,0,0,0,0,0,

Data,-11,-36,-13,-37,0,0,0,0,0,

Data,-11,-36,-9,-37,0,0,0,0,0,

Data,-12,-36,-14,-37,0,0,0,0,0,

Data,-12,-36,-10,-37,0,0,0,0,0,

Data,-12,-36,-14,-37,0,0,0,0,0,

Data,-13,-36,-11,-37,0,0,0,0,0,

Data,-14,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-14,-37,0,0,0,0,0,

Data,-16,-36,-20,-37,0,0,0,0,0,

Data,-17,-36,-16,-37,0,0,0,0,0,

Data,-18,-36,-20,-37,0,0,0,0,0,

Data,-18,-36,-16,-37,0,0,0,0,0,

Data,-18,-36,-20,-37,0,0,0,0,0,

Data,-18,-36,-15,-37,0,0,0,0,0,

Data,-17,-36,-19,-37,0,0,0,0,0,

Data,-16,-36,-14,-37,0,0,0,0,0,

Data,-16,-36,-18,-37,0,0,0,0,0,

Data,-17,-36,-15,-37,0,0,0,0,0,

Data,-18,-36,-20,-37,0,0,0,0,0,

Data,-18,-36,-15,-37,0,0,0,0,0,

Data,-17,-36,-19,-37,0,0,0,0,0,

Data,-17,-36,-15,-37,0,0,0,0,0,

Data,-17,-36,-18,-37,0,0,0,0,0,

Data,-16,-36,-13,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-13,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-13,-37,0,0,0,0,0,

Data,-15,-36,-16,-37,0,0,0,0,0,

Data,-14,-36,-12,-37,0,0,0,0,0,

Data,-14,-36,-16,-37,0,0,0,0,0,

Data,-15,-36,-13,-37,0,0,0,0,0,

Data,-16,-36,-18,-37,0,0,0,0,0,

Data,-16,-36,-14,-37,0,0,0,0,0,

Data,-16,-36,-18,-37,0,0,0,0,0,

Data,-17,-36,-15,-37,0,0,0,0,0,

Data,-16,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-14,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-16,-36,-15,-37,0,0,0,0,0,

Data,-17,-36,-18,-37,0,0,0,0,0,

Data,-17,-36,-15,-37,0,0,0,0,0,

Data,-16,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-14,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-14,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-13,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-14,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-14,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-14,-37,0,0,0,0,0,

Data,-16,-36,-18,-37,0,0,0,0,0,

Data,-16,-36,-14,-37,0,0,0,0,0,

Data,-16,-36,-18,-37,0,0,0,0,0,

Data,-17,-36,-15,-37,0,0,0,0,0,

Data,-17,-36,-18,-37,0,0,0,0,0,

Data,-17,-36,-15,-37,0,0,0,0,0,

Data,-17,-36,-19,-37,0,0,0,0,0,

Data,-17,-36,-16,-37,0,0,0,0,0,

Data,-17,-36,-19,-37,0,0,0,0,0,

Data,-17,-36,-16,-37,0,0,0,0,0,

Data,-18,-36,-21,-37,0,0,0,0,0,

Data,-19,-36,-18,-37,0,0,0,0,0,

Data,-19,-36,-20,-37,0,0,0,0,0,

Data,-19,-36,-17,-37,0,0,0,0,0,

Data,-19,-36,-20,-37,0,0,0,0,0,

Data,-19,-36,-18,-37,0,0,0,0,0,

Data,-18,-36,-19,-37,0,0,0,0,0,

Data,-17,-36,-16,-37,0,0,0,0,0,

Data,-17,-36,-19,-37,0,0,0,0,0,

Data,-17,-36,-15,-37,0,0,0,0,0,

Data,-16,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-14,-37,0,0,0,0,0,

Data,-15,-36,-17,-37,0,0,0,0,0,

Data,-15,-36,-14,-37,0,0,0,0,0,

Data,-16,-36,-18,-37,0,0,0,0,0,

Data,-17,-36,-15,-37,0,0,0,0,0,

Data,-17,-36,-18,-37,0,0,0,0,0,

Data,-17,-36,-16,-37,0,0,0,0,0,

Data,-18,-36,-20,-37,0,0,0,0,0,

Data,-19,-36,-18,-37,0,0,0,0,0,

Data,-19,-36,-21,-37,0,0,0,0,0,

Data,-20,-36,-19,-37,0,0,0,0,0,

Data,-21,-36,-23,-37,0,0,0,0,0,

Data,-22,-36,-21,-37,0,0,0,0,0,

Data,-24,-36,-27,-37,0,0,0,0,0,

Data,-26,-36,-26,-37,0,0,0,0,0,

Data,-27,-36,-29,-37,0,0,0,0,0,

Data,-28,-36,-28,-37,0,0,0,0,0,

Data,-29,-36,-30,-37,0,0,0,0,0,

Data,-30,-36,-29,-37,0,0,0,0,0,

Data,-31,-36,-33,-37,0,0,0,0,0,

Data,-32,-36,-32,-37,0,0,0,0,0,

Data,-33,-36,-35,-37,0,0,0,0,0,

Data,-34,-36,-34,-37,0,0,0,0,0,

Data,-35,-36,-36,-37,0,0,0,0,0,

Data,-35,-36,-33,-37,0,0,0,0,0,

Data,-34,-36,-35,-37,0,0,0,0,0,

Data,-34,-36,-35,-37,0,0,0,0,0,

Data,-35,-36,-36,-37,0,0,0,0,0,

Data,-35,-36,-34,-37,0,0,0,0,0,

Data,-35,-36,-37,-37,0,0,0,0,0,

Data,-36,-36,-36,-37,0,0,0,0,0,

Data,-37,-36,-38,-37,0,0,0,0,0,

Data,-38,-36,-37,-37,0,0,0,0,0,

Data,-38,-36,-38,-37,0,0,0,0,0,

Data,-37,-36,-36,-37,0,0,0,0,0,

Data,-37,-36,-39,-37,0,0,0,0,0,

Data,-38,-36,-38,-37,0,0,0,0,0,

Data,-38,-36,-39,-37,0,0,0,0,0,

Data,-38,-36,-37,-37,0,0,0,0,0,

Data,-38,-36,-38,-36,0,0,0,0,0,

Data,-38,-36,-37,-37,0,0,0,0,0,

Data,-39,-36,-40,-37,0,0,0,0,0,

Data,-40,-36,-39,-37,0,0,0,0,0,

Data,-40,-36,-41,-37,0,0,0,0,0,

Data,-40,-36,-40,-37,0,0,0,0,0,

Data,-40,-36,-41,-37,0,0,0,0,0,

Data,-40,-36,-40,-37,0,0,0,0,0,

Data,-42,-36,-44,-37,0,0,0,0,0,

Data,-44,-36,-43,-37,0,0,0,0,0,

Data,-44,-36,-43,-37,0,0,0,0,0,

Data,-43,-36,-42,-37,0,0,0,0,0,

Data,-42,-36,-42,-37,0,0,0,0,0,

Data,-41,-36,-40,-37,0,0,0,0,0,

Data,-41,-36,-42,-37,0,0,0,0,0,

Data,-41,-36,-39,-37,0,0,0,0,0,

Data,-40,-36,-41,-37,0,0,0,0,0,

Data,-40,-36,-40,-37,0,0,0,0,0,

Data,-41,-36,-42,-37,0,0,0,0,0,

Data,-41,-36,-40,-37,0,0,0,0,0,

Data,-41,-36,-43,-37,0,0,0,0,0,

Data,-42,-36,-41,-37,0,0,0,0,0,

Data,-42,-36,-43,-37,0,0,0,0,0,

Data,-42,-36,-43,-37,0,0,0,0,0,

Data,-43,-36,-44,-37,0,0,0,0,0,

Data,-44,-36,-45,-37,0,0,0,0,0,

Data,-45,-36,-47,-37,0,0,0,0,0,

Data,-47,-36,-48,-37,0,0,0,0,0,

Data,-50,-36,-53,-37,0,0,0,0,0,

Data,-53,-36,-54,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-36,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-54,-36,-55,-37,0,0,0,0,0,

Data,-55,-36,-56,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-56,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-56,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-56,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-56,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-36,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-56,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-56,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-56,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

Data,-56,-36,-55,-37,0,0,0,0,0,

