Data,x,y,pin1,pin2,pin3,pin4,pin5,
Data,243,-37,0,0,0,0,0,

Data,239,-37,0,0,0,0,0,

Data,239,-37,0,0,0,0,0,

Data,237,-37,0,0,0,0,0,

Data,239,-37,0,0,0,0,0,

Data,237,-37,0,0,0,0,0,

Data,239,-37,0,0,0,0,0,

Data,237,-37,0,0,0,0,0,

Data,241,-37,0,0,0,0,0,

Data,241,-37,0,0,0,0,0,

Data,245,-37,0,0,0,0,0,

Data,245,-37,0,0,0,0,0,

Data,244,-37,0,0,0,0,0,

Data,240,-37,0,0,0,0,0,

Data,240,-37,0,0,0,0,0,

Data,236,-37,0,0,0,0,0,

Data,238,-37,0,0,0,0,0,

Data,235,-37,0,0,0,0,0,

Data,237,-37,0,0,0,0,0,

Data,235,-37,0,0,0,0,0,

Data,239,-37,0,0,0,0,0,

Data,240,-37,0,0,0,0,0,

Data,244,-37,0,0,0,0,0,

Data,240,-37,0,0,0,0,0,

Data,241,-37,0,0,0,0,0,

Data,237,-37,0,0,0,0,0,

Data,238,-37,0,0,0,0,0,

Data,235,-37,0,0,0,0,0,

Data,236,-37,0,0,0,0,0,

Data,234,-37,0,0,0,0,0,

Data,236,-37,0,0,0,0,0,

Data,233,-37,0,0,0,0,0,

Data,234,-37,0,0,0,0,0,

Data,233,-37,0,0,0,0,0,

Data,237,-37,0,0,0,0,0,

Data,238,-37,0,0,0,0,0,

Data,243,-37,0,0,0,0,0,

Data,242,-37,0,0,0,0,0,

Data,243,-37,0,0,0,0,0,

Data,238,-37,0,0,0,0,0,

Data,238,-37,0,0,0,0,0,

Data,234,-37,0,0,0,0,0,

Data,235,-37,0,0,0,0,0,

Data,233,-37,0,0,0,0,0,

Data,235,-37,0,0,0,0,0,

Data,233,-37,0,0,0,0,0,

Data,235,-37,0,0,0,0,0,

Data,233,-37,0,0,0,0,0,

Data,235,-37,0,0,0,0,0,

Data,232,-37,0,0,0,0,0,

Data,234,-37,0,0,0,0,0,

Data,232,-37,0,0,0,0,0,

Data,235,-37,0,0,0,0,0,

Data,235,-37,0,0,0,0,0,

Data,239,-37,0,0,0,0,0,

Data,237,-37,0,0,0,0,0,

Data,240,-37,0,0,0,0,0,

Data,237,-37,0,0,0,0,0,

Data,239,-37,0,0,0,0,0,

Data,236,-37,0,0,0,0,0,

Data,235,-37,0,0,0,0,0,

Data,227,-37,0,0,0,0,0,

Data,225,-37,0,0,0,0,0,

Data,219,-37,0,0,0,0,0,

Data,220,-37,0,0,0,0,0,

Data,215,-37,0,0,0,0,0,

Data,216,-37,0,0,0,0,0,

Data,211,-37,0,0,0,0,0,

Data,212,-37,0,0,0,0,0,

Data,206,-37,0,0,0,0,0,

Data,208,-37,0,0,0,0,0,

Data,204,-37,0,0,0,0,0,

Data,207,-37,0,0,0,0,0,

Data,205,-37,0,0,0,0,0,

Data,207,-37,0,0,0,0,0,

Data,203,-37,0,0,0,0,0,

Data,204,-37,0,0,0,0,0,

Data,197,-37,0,0,0,0,0,

Data,197,-37,0,0,0,0,0,

Data,191,-37,0,0,0,0,0,

Data,193,-37,0,0,0,0,0,

Data,189,-37,0,0,0,0,0,

Data,191,-37,0,0,0,0,0,

Data,187,-37,0,0,0,0,0,

Data,192,-37,0,0,0,0,0,

Data,189,-37,0,0,0,0,0,

Data,193,-37,0,0,0,0,0,

Data,187,-37,0,0,0,0,0,

Data,187,-37,0,0,0,0,0,

Data,180,-37,0,0,0,0,0,

Data,181,-37,0,0,0,0,0,

Data,176,-37,0,0,0,0,0,

Data,178,-37,0,0,0,0,0,

Data,174,-37,0,0,0,0,0,

Data,176,-37,0,0,0,0,0,

Data,171,-37,0,0,0,0,0,

Data,176,-37,0,0,0,0,0,

Data,172,-37,0,0,0,0,0,

Data,177,-37,0,0,0,0,0,

Data,173,-37,0,0,0,0,0,

Data,175,-37,0,0,0,0,0,

Data,167,-37,0,0,0,0,0,

Data,168,-37,0,0,0,0,0,

Data,162,-37,0,0,0,0,0,

Data,164,-37,0,0,0,0,0,

Data,158,-37,0,0,0,0,0,

Data,161,-37,0,0,0,0,0,

Data,156,-37,0,0,0,0,0,

Data,161,-37,0,0,0,0,0,

Data,158,-37,0,0,0,0,0,

Data,162,-37,0,0,0,0,0,

Data,158,-37,0,0,0,0,0,

Data,160,-37,0,0,0,0,0,

Data,153,-37,0,0,0,0,0,

Data,154,-37,0,0,0,0,0,

Data,148,-37,0,0,0,0,0,

Data,150,-37,0,0,0,0,0,

Data,144,-37,0,0,0,0,0,

Data,149,-37,0,0,0,0,0,

Data,146,-37,0,0,0,0,0,

Data,151,-37,0,0,0,0,0,

Data,146,-37,0,0,0,0,0,

Data,147,-37,0,0,0,0,0,

Data,139,-37,0,0,0,0,0,

Data,141,-37,0,0,0,0,0,

Data,136,-37,0,0,0,0,0,

Data,138,-37,0,0,0,0,0,

Data,133,-37,0,0,0,0,0,

Data,138,-37,0,0,0,0,0,

Data,136,-37,0,0,0,0,0,

Data,142,-37,0,0,0,0,0,

Data,137,-37,0,0,0,0,0,

Data,138,-37,0,0,0,0,0,

Data,132,-37,0,0,0,0,0,

Data,134,-37,0,0,0,0,0,

Data,129,-37,0,0,0,0,0,

Data,132,-37,0,0,0,0,0,

Data,126,-37,0,0,0,0,0,

Data,129,-37,0,0,0,0,0,

Data,125,-37,0,0,0,0,0,

Data,131,-37,0,0,0,0,0,

Data,128,-37,0,0,0,0,0,

Data,131,-37,0,0,0,0,0,

Data,124,-37,0,0,0,0,0,

Data,126,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,123,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,125,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,126,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,125,-37,0,0,0,0,0,

Data,123,-37,0,0,0,0,0,

Data,125,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,126,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,124,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,124,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,125,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,124,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,125,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,123,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,124,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,124,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,121,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,123,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,122,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,105,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,119,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,103,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,103,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,105,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,105,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,105,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,105,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,113,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,116,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,105,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,102,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,115,-37,0,0,0,0,0,

Data,112,-37,0,0,0,0,0,

Data,118,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,120,-37,0,0,0,0,0,

Data,114,-37,0,0,0,0,0,

Data,117,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,111,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,104,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,105,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,105,-37,0,0,0,0,0,

Data,110,-37,0,0,0,0,0,

Data,103,-37,0,0,0,0,0,

Data,109,-37,0,0,0,0,0,

Data,102,-37,0,0,0,0,0,

Data,108,-37,0,0,0,0,0,

Data,102,-37,0,0,0,0,0,

Data,107,-37,0,0,0,0,0,

Data,101,-37,0,0,0,0,0,

Data,106,-37,0,0,0,0,0,

Data,100,-37,0,0,0,0,0,

Data,105,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,102,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,94,-37,0,0,0,0,0,

Data,100,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,100,-37,0,0,0,0,0,

Data,95,-37,0,0,0,0,0,

Data,99,-37,0,0,0,0,0,

Data,93,-37,0,0,0,0,0,

Data,96,-37,0,0,0,0,0,

Data,89,-37,0,0,0,0,0,

Data,91,-37,0,0,0,0,0,

Data,82,-37,0,0,0,0,0,

Data,80,-37,0,0,0,0,0,

Data,71,-37,0,0,0,0,0,

Data,71,-37,0,0,0,0,0,

Data,62,-37,0,0,0,0,0,

Data,63,-37,0,0,0,0,0,

Data,55,-37,0,0,0,0,0,

Data,56,-37,0,0,0,0,0,

Data,48,-37,0,0,0,0,0,

Data,48,-37,0,0,0,0,0,

Data,40,-37,0,0,0,0,0,

Data,42,-37,0,0,0,0,0,

Data,37,-37,0,0,0,0,0,

Data,40,-37,0,0,0,0,0,

Data,33,-37,0,0,0,0,0,

Data,36,-37,0,0,0,0,0,

Data,29,-37,0,0,0,0,0,

Data,30,-37,0,0,0,0,0,

Data,22,-37,0,0,0,0,0,

Data,23,-37,0,0,0,0,0,

Data,14,-37,0,0,0,0,0,

Data,12,-37,0,0,0,0,0,

Data,1,-37,0,0,0,0,0,

Data,0,-37,0,0,0,0,0,

Data,-9,-37,0,0,0,0,0,

Data,-9,-37,0,0,0,0,0,

Data,-19,-37,0,0,0,0,0,

Data,-18,-37,0,0,0,0,0,

Data,-28,-37,0,0,0,0,0,

Data,-28,-37,0,0,0,0,0,

Data,-37,-37,0,0,0,0,0,

Data,-35,-37,0,0,0,0,0,

Data,-42,-37,0,0,0,0,0,

Data,-39,-37,0,0,0,0,0,

Data,-46,-37,0,0,0,0,0,

Data,-43,-37,0,0,0,0,0,

Data,-50,-37,0,0,0,0,0,

Data,-46,-37,0,0,0,0,0,

Data,-53,-37,0,0,0,0,0,

Data,-50,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-54,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

Data,-56,-37,0,0,0,0,0,

